852,119,48,119
853,139,37,52
854,213,41,69
855,248,49,94
856,495,50,103
857,225,39,173
858,319,44,54
859,294,22,117
860,317,23,143
861,191,33,96
862,336,41,161
863,150,48,132
864,265,33,46
865,430,30,121
866,326,18,182
867,131,48,31
868,280,40,234
869,408,43,307
870,363,27,117
871,431,17,216
872,240,18,38
873,197,11,193
874,368,17,148
875,442,17,15
876,481,43,274
877,100,10,64
878,214,12,202
879,416,30,228
880,478,49,456
881,109,14,78
882,499,40,403
883,455,39,453
884,172,31,6
885,112,10,0
886,462,43,370
887,188,46,124
888,202,45,124
889,196,38,81
890,225,14,152
891,312,30,257
892,149,41,104
893,106,46,22
894,165,39,104
895,445,10,137
896,426,42,244
897,303,17,303
898,381,37,338
899,115,48,72
900,213,44,56
901,455,41,335
902,448,41,287
903,312,32,221
904,282,46,182
905,335,31,113
906,108,10,51
907,265,25,223
908,266,19,239
909,420,44,375
910,268,45,195
911,122,30,16
912,259,29,99
913,306,10,76
914,486,27,40
915,327,26,236
916,112,43,47
917,367,24,204
918,188,42,115
919,200,49,170
920,435,30,235
921,177,46,38
922,381,44,128
923,147,39,50
924,279,18,7
925,268,28,12
926,369,34,23
927,473,15,49
928,309,23,189
929,420,36,219
930,300,14,236
931,274,11,2
932,321,19,309
933,459,48,253
934,404,27,262
935,168,25,153
936,116,15,81
937,280,26,242
938,411,15,254
939,383,34,239
940,354,21,67
941,307,26,219
942,228,10,159
943,194,39,99
944,435,40,92
945,489,37,333
946,289,13,101
947,172,10,66
948,453,26,23
949,145,25,48
950,299,44,111
951,476,48,419
952,164,39,14
953,383,32,282
954,389,47,30
955,442,33,357
956,266,20,87
957,330,20,91
958,492,39,22
959,230,27,114
960,290,18,170
961,391,15,275
962,172,36,17
963,192,34,12
964,498,16,140
965,181,30,3
966,107,44,45
967,480,21,149
968,110,42,90
969,447,32,363
970,304,30,280
971,478,45,9
972,382,18,227
973,470,50,201
974,251,13,2
975,154,19,115
976,330,17,195
977,273,13,214
978,449,39,444
979,253,33,119
980,219,36,58
981,388,38,286
982,339,44,4
983,103,31,98
984,324,45,76
985,329,17,196
986,272,16,188
987,331,28,181
988,111,33,97
989,497,17,403
990,231,37,145
991,170,43,133
992,145,36,60
993,323,21,275
994,184,46,72
995,498,31,113
996,125,18,94
997,369,21,35
998,336,31,110
999,227,36,50
1000,395,43,74
1001,315,47,233
1002,430,38,259
1003,109,20,41
1004,460,33,18
1005,214,18,202
1006,171,29,127
1007,146,16,29
1008,333,39,256
1009,300,25,276
1010,457,29,252
1011,218,31,194
1012,230,13,146
1013,231,50,34
1014,341,21,26
1015,199,48,196
1016,339,25,264
1017,289,47,221
1018,180,47,131
1019,132,49,92
1020,446,38,192
1021,346,40,303
1022,217,33,44
1023,255,26,153
1024,100,46,91
1025,199,24,162
1026,458,41,76
1027,275,40,226
1028,396,22,195
1029,296,23,106
1030,467,28,437
1031,268,50,24
1032,447,34,119
1033,147,29,59
1034,202,11,119
1035,452,16,344
1036,414,36,409
1037,118,29,5
1038,127,19,8
1039,240,40,99
1040,400,20,389
1041,268,33,203
1042,451,25,277
1043,368,33,276
1044,455,17,2
1045,402,16,12
1046,376,25,64
1047,331,42,94
1048,357,36,190
1049,461,18,29
1050,207,45,138
1051,134,45,105
1052,424,14,270
1053,146,16,139
1054,479,34,153
1055,307,19,129
1056,393,29,91
1057,165,42,52
1058,188,40,63
1059,183,34,91
1060,322,15,289
1061,212,45,159
1062,274,11,26
1063,410,24,344
1064,368,26,222
1065,386,37,346
1066,270,12,72
1067,129,36,19
1068,327,16,125
1069,399,39,382
1070,485,12,321
1071,226,40,50
1072,258,35,141
1073,265,48,59
1074,190,47,162
1075,219,50,87
1076,282,19,222
1077,310,10,93
1078,200,37,149
1079,241,21,129
1080,379,21,302
1081,213,45,205
1082,298,14,93
1083,288,49,177
1084,118,29,68
1085,278,43,262
1086,222,40,164
1087,463,14,144
1088,119,40,90
1089,109,48,59
1090,477,17,444
1091,467,45,410
1092,464,41,247
1093,290,28,164
1094,233,11,80
1095,191,15,82
1096,266,17,243
1097,369,49,16
1098,276,21,142
1099,366,13,339
1100,382,16,352
1101,181,27,20
1102,260,48,115
1103,324,47,54
1104,116,31,40
1105,201,18,143
1106,154,18,60
1107,372,12,265
1108,494,39,248
1109,450,50,423
1110,204,33,13
1111,484,31,451
1112,288,25,10
1113,253,16,142
1114,259,31,115
1115,392,28,133
1116,209,20,138
1117,359,45,217
1118,104,39,77
1119,126,47,118
1120,199,26,197
1121,148,15,142
1122,471,50,29
1123,268,41,127
1124,338,27,109
1125,469,28,325
1126,314,11,159
1127,157,12,105
1128,131,34,53
1129,335,34,21
1130,322,16,319
1131,211,16,126
1132,405,15,203
1133,475,44,124
1134,444,28,202
1135,384,45,36
1136,264,49,98
1137,146,23,79
1138,318,18,124
1139,471,42,297
1140,124,40,72
1141,491,21,422
1142,462,24,224
1143,339,16,226
1144,379,17,322
1145,481,26,433
1146,275,27,198
1147,388,28,314
1148,177,26,127
1149,456,10,102
1150,206,23,140
1151,218,50,171
1152,421,36,372
1153,411,46,166
1154,398,31,62
1155,250,25,212
1156,342,39,331
1157,398,37,36
1158,482,43,277
1159,437,29,133
1160,221,19,77
1161,334,43,147
1162,125,17,81
1163,292,47,224
1164,307,32,301
1165,439,29,313
1166,224,48,17
1167,385,12,20
1168,382,42,246
1169,357,23,236
1170,245,19,219
1171,470,46,441
1172,235,38,94
1173,277,12,4
1174,282,23,260
1175,253,22,153
1176,391,50,55
1177,344,31,156
1178,313,19,263
1179,345,43,62
1180,200,30,73
1181,414,40,225
1182,105,46,87
1183,326,44,242
1184,202,16,66
1185,117,31,51
1186,303,42,119
1187,100,14,1
1188,166,46,99
1189,288,21,160
1190,498,21,412
1191,219,40,67
1192,338,15,310
1193,431,12,34
1194,284,34,146
1195,244,19,87
1196,227,28,27
1197,159,42,147
1198,112,25,51
1199,239,21,98
1200,138,29,50
1201,214,27,132
1202,470,43,428
1203,399,11,119
1204,177,24,104
1205,119,11,92
1206,251,22,153
1207,354,34,81
1208,234,23,142
1209,104,17,95
1210,442,40,412
1211,150,15,115
1212,341,10,203
1213,475,32,444
1214,251,48,92
1215,363,12,283
1216,246,39,229
1217,368,42,331
1218,485,43,218
1219,156,39,18
1220,116,29,82
1221,251,11,169
1222,215,32,45
1223,132,15,61
1224,410,35,100
1225,220,35,157
1226,437,43,326
1227,255,29,21
1228,376,25,329
1229,311,21,91
1230,366,48,69
1231,494,10,125
1232,307,22,89
1233,457,30,345
1234,388,34,296
1235,225,22,126
1236,363,49,196
1237,396,24,205
1238,389,16,40
1239,285,37,236
1240,423,20,174
1241,189,41,38
1242,435,26,96
1243,102,10,12
1244,239,44,157
1245,393,37,325
1246,240,25,189
1247,312,34,308
1248,293,46,293
1249,220,11,164
1250,429,21,188
1251,308,21,101
1252,125,15,39
1253,151,36,14
1254,380,14,361
1255,315,42,55
1256,367,18,280
1257,428,30,226
1258,323,36,279
1259,303,25,56
1260,174,30,141
1261,336,36,69
1262,311,30,76
1263,334,28,333
1264,361,30,133
1265,309,36,208
1266,238,42,160
1267,220,45,57
1268,329,45,84
1269,442,30,232
1270,392,50,205
1271,331,37,313
1272,203,12,28
1273,253,14,192
1274,288,44,267
1275,395,37,157
1276,110,13,15
1277,262,47,102
1278,386,33,140
1279,483,12,399
1280,176,45,148
1281,478,27,66
1282,252,27,37
1283,223,34,3
1284,478,43,188
1285,348,32,0
1286,327,32,138
1287,202,46,111
1288,130,46,100
1289,224,27,16
1290,146,22,46
1291,296,22,115
1292,301,15,264
1293,310,23,106
1294,168,32,29
1295,482,25,130
1296,181,12,115
1297,322,17,301
1298,395,31,238
1299,225,12,100
1300,107,17,37
1301,348,40,23
1302,385,12,15
1303,241,20,15
1304,186,16,1
1305,332,48,8
1306,430,41,176
1307,309,36,296
1308,233,17,80
1309,235,41,107
1310,195,46,2
1311,262,33,167
1312,179,40,46
1313,369,26,292
1314,229,20,113
1315,457,41,67
1316,220,10,116
1317,138,36,118
1318,182,21,53
1319,394,22,275
1320,483,41,120
1321,228,18,92
1322,235,10,55
1323,311,31,41
1324,432,24,161
1325,115,16,26
1326,176,22,94
1327,200,36,11
1328,266,24,90
1329,101,38,2
1330,347,38,122
1331,211,28,143
1332,495,40,171
1333,459,33,362
1334,169,26,109
1335,161,37,91
1336,273,17,84
1337,106,11,27
1338,428,13,252
1339,303,45,57
1340,141,12,125
1341,341,39,235
1342,143,31,48
1343,166,32,63
1344,287,50,86
1345,335,31,176
1346,436,46,104
1347,463,13,445
1348,488,28,408
1349,310,40,113
1350,361,33,313
1351,235,18,70
1352,453,34,441
1353,420,23,199
1354,404,38,197
1355,135,49,6
1356,286,46,55
1357,309,29,10
1358,212,15,117
1359,398,36,26
1360,430,23,148
1361,140,27,81
1362,189,14,169
1363,146,32,50
1364,213,24,54
1365,165,34,50
1366,172,27,19
1367,458,11,413
1368,491,24,47
1369,256,23,134
1370,208,18,121
1371,201,48,129
1372,321,41,173
1373,408,49,12
1374,345,26,326
1375,393,10,263
1376,346,14,102
1377,106,28,12
1378,483,20,465
1379,314,12,272
1380,310,47,43
1381,181,41,142
1382,365,50,263
1383,297,17,130
1384,397,12,313
1385,145,42,113
1386,214,46,198
1387,101,12,69
1388,362,22,104
1389,298,20,188
1390,323,13,28
1391,425,14,151
1392,211,41,160
1393,155,12,123
1394,206,30,197
1395,361,19,61
1396,384,23,123
1397,401,29,34
1398,495,45,146
1399,446,18,17
1400,318,19,52
1401,322,26,314
1402,159,35,99
1403,282,40,98
1404,398,21,146
1405,487,16,172
1406,129,26,129
1407,272,10,269
1408,314,33,31
1409,495,21,195
1410,151,47,40
1411,115,43,70
1412,139,26,53
1413,350,30,112
1414,480,40,279
1415,145,28,96
1416,375,40,82
1417,227,17,59
1418,136,49,127
1419,434,49,195
1420,387,30,157
1421,203,37,180
1422,140,43,114
1423,177,22,40
1424,178,47,145
1425,320,28,57
1426,161,24,143
1427,411,10,11
1428,292,15,30
1429,236,26,129
1430,461,49,265
1431,416,25,72
1432,118,30,27
1433,259,17,96
1434,147,40,28
1435,472,12,206
1436,235,31,14
1437,164,36,67
1438,115,50,1
1439,218,22,48
1440,219,13,137
1441,466,49,249
1442,132,24,32
1443,316,38,221
1444,263,25,82
1445,336,32,317
1446,381,38,165
1447,224,23,61
1448,233,48,66
1449,369,10,162
1450,410,38,83
1451,280,48,253
1452,256,18,19
1453,437,42,94
1454,410,39,259
1455,303,16,103
1456,131,21,3
1457,194,44,97
1458,279,28,200
1459,443,12,428
1460,457,26,344
1461,379,27,165
1462,266,49,169
1463,159,27,103
1464,266,13,100
1465,499,46,427
1466,226,11,101
1467,428,42,417
1468,320,36,174
1469,394,41,391
1470,382,45,370
1471,184,18,76
1472,213,50,123
1473,333,17,227
1474,458,20,99
1475,123,13,4
1476,122,28,45
1477,330,30,110
1478,222,24,202
1479,231,12,222
1480,186,16,107
1481,267,21,220
1482,407,44,311
1483,457,12,69
1484,275,14,233
1485,169,34,68
1486,215,21,82
1487,498,12,53
1488,214,38,121
1489,160,23,158
1490,336,11,175
1491,256,39,123
1492,195,17,108
1493,364,29,158
1494,328,37,147
1495,397,19,60
1496,382,37,297
1497,104,21,100
1498,250,23,215
1499,134,14,8
1500,262,32,221
1501,207,26,76
1502,346,47,188
1503,212,10,160
1504,328,49,162
1505,233,19,177
1506,241,17,160
1507,422,32,363
1508,127,19,112
1509,237,22,32
1510,244,14,217
1511,394,39,212
1512,290,23,165
1513,421,24,231
1514,490,17,126
1515,286,11,180
1516,304,45,226
1517,302,17,187
1518,299,38,225
1519,310,27,98
1520,108,37,97
1521,157,23,122
1522,444,10,2
1523,472,22,35
1524,494,28,361
1525,254,20,6
1526,331,29,176
1527,307,17,54
1528,258,19,160
1529,233,12,208
1530,385,27,44
1531,188,13,36
1532,183,42,33
1533,340,10,324
1534,333,35,245
1535,283,16,239
1536,327,49,326
1537,313,30,177
1538,315,32,145
1539,384,13,336
1540,381,28,178
1541,426,10,192
1542,467,47,181
1543,446,36,33
1544,432,48,94
1545,232,49,63
1546,379,38,174
1547,136,27,5
1548,199,33,4
1549,133,22,101
1550,489,40,238
1551,445,49,3
1552,351,49,236
1553,110,37,71
1554,336,32,113
1555,191,10,4
1556,170,40,82
1557,432,35,260
1558,381,33,166
1559,349,21,238
1560,491,46,160
1561,491,35,21
1562,114,46,32
1563,186,25,159
1564,209,28,71
1565,150,33,36
1566,453,25,288
1567,272,15,52
1568,467,28,137
1569,210,39,20
1570,362,37,125
1571,183,46,126
1572,288,19,212
1573,168,37,94
1574,491,50,336
1575,305,38,54
1576,401,34,310
1577,224,37,71
1578,406,14,29
1579,460,12,278
1580,355,29,52
1581,137,13,131
1582,420,49,338
1583,160,47,97
1584,128,24,110
1585,469,35,457
1586,354,42,86
1587,368,16,158
1588,150,19,40
1589,298,15,252
1590,249,20,123
1591,394,13,25
1592,411,17,407
1593,190,11,147
1594,161,19,33
1595,421,26,148
1596,465,34,127
1597,242,12,238
1598,373,24,191
1599,400,23,395
1600,345,46,334
1601,241,11,33
1602,156,22,98
1603,214,50,98
1604,281,44,43
1605,191,30,180
1606,196,48,132
1607,451,18,258
1608,475,43,404
1609,342,22,25
1610,480,31,359
1611,132,38,66
1612,347,44,5
1613,428,48,182
1614,360,46,31
1615,375,35,116
1616,390,44,55
1617,432,22,392
1618,137,47,49
1619,464,34,227
1620,225,46,87
1621,265,41,86
1622,323,42,266
1623,348,17,117
1624,111,24,9
1625,112,16,46
1626,489,14,74
1627,466,29,436
1628,363,40,344
1629,384,50,231
1630,391,29,39
1631,182,18,15
1632,260,23,251
1633,279,40,24
1634,496,15,76
1635,403,33,329
1636,431,24,115
1637,117,24,56
1638,140,14,69
1639,400,48,367
1640,497,49,379
1641,363,46,232
1642,350,26,123
1643,497,46,311
1644,477,13,212
1645,131,48,63
1646,131,43,107
1647,468,22,328
1648,247,42,135
1649,292,24,252
1650,205,25,164
1651,420,33,19
1652,326,11,235
1653,255,15,94
1654,255,16,145
1655,483,41,276
1656,182,49,73
1657,361,16,196
1658,419,14,308
1659,263,29,34
1660,400,36,180
1661,327,22,289
1662,211,34,36
1663,285,44,79
1664,264,26,227
1665,338,41,17
1666,241,43,127
